season,week,celebrity_name,vote_mean,vote_lower_95,vote_upper_95,vote_sd
4,5,Heather Mills,0.13035455015230357,0.10372890731867634,0.1596218399505352,0.015068012582050011
4,5,Clyde Drexler,0.12974902585271392,0.09820492696921487,0.15457532990044498,0.014266556872448306
4,5,Ian Ziering,0.12692928321134286,0.09799145569967276,0.186760181555828,0.023970463668027568
4,5,Joey Fatone,0.12504049401799047,0.08899513520543427,0.15797554324823612,0.018043912992023764
4,5,Apolo Anton Ohno,0.12367246414958673,0.10396973519241733,0.16002157218643306,0.015097603059825963
4,5,Billy Ray Cyrus,0.1218006324696284,0.09023908078100489,0.15321574742918886,0.017426864559986485
4,5,John Ratzenberger,0.12155168047418545,0.09218559615306823,0.16259026684393058,0.01943410619427873
4,5,Laila Ali,0.12090186967224859,0.10725404690256497,0.14199182485060052,0.01005206092446647
4,6,Joey Fatone,0.15111533933840068,0.12735621326665433,0.21519755550445288,0.022813286828452704
4,6,Ian Ziering,0.14919016125022255,0.11868828078892103,0.179004937813436,0.01842699776841133
4,6,Billy Ray Cyrus,0.14846471133256536,0.1173922816624072,0.18748493760526833,0.020128491780890243
4,6,John Ratzenberger,0.1424880870101592,0.1080446416519091,0.18375907491298077,0.02159782758089126
4,6,Laila Ali,0.14001521498183675,0.11233528626179128,0.16141984335667903,0.013273809018860844
4,6,Heather Mills,0.13696415864542325,0.10835638205855355,0.1773793705897773,0.017478127089963352
4,6,Apolo Anton Ohno,0.1317623274413922,0.11189753807696093,0.1623694628644165,0.012721934597418475
4,7,Joey Fatone,0.17706837215863,0.1503651568036861,0.21439559472242464,0.015314222435168324
4,7,Billy Ray Cyrus,0.1712787202342133,0.11502235874958039,0.21524931568557215,0.024448357352461512
4,7,Ian Ziering,0.17038202133203828,0.14159059158385678,0.22657144668121917,0.02016465656157062
4,7,Laila Ali,0.16502306329368513,0.13295323694565148,0.19514346725196607,0.018411652724268302
4,7,John Ratzenberger,0.16132638573091598,0.11763007883293201,0.2078656948954837,0.023230074429567097
4,7,Apolo Anton Ohno,0.1549214372505172,0.11024802297951378,0.20991189002646138,0.023165593982243327
4,8,Billy Ray Cyrus,0.2084298788745581,0.15495612232225844,0.2654066513947473,0.029753264290337287
4,8,Joey Fatone,0.20703742913674045,0.147702635385679,0.2919468405633653,0.03556163713964837
4,8,Ian Ziering,0.20421677141418967,0.16007156894873467,0.25526982555016603,0.02443796693052898
4,8,Apolo Anton Ohno,0.19195023115885113,0.13912087114744137,0.2589118322739029,0.032373252349015016
4,8,Laila Ali,0.18836568941566062,0.16182101534276092,0.2110544033609617,0.012213353503145622
4,9,Ian Ziering,0.25576224188060426,0.2034481229126687,0.32076703032948356,0.028724566595032194
4,9,Laila Ali,0.2539039416308591,0.1867158192568489,0.30330442223000037,0.03094493416227594
4,9,Joey Fatone,0.24636677777194088,0.1886406260767097,0.29803022931431733,0.027116349723845422
4,9,Apolo Anton Ohno,0.24396703871659584,0.16495979950400347,0.2998741843397537,0.03936864553061559
4,10,Apolo Anton Ohno,0.341984430394941,0.29038738923874663,0.4237930583962418,0.03261944201550481
4,10,Laila Ali,0.3381913388015811,0.2696522239934293,0.39668899627528975,0.034827834565078465
4,10,Joey Fatone,0.31982423080347794,0.23689544267034549,0.39419291647152926,0.04186135935854564
5,1,Helio Castroneves,0.09639101578599947,0.0766785658241124,0.11763349155678651,0.011493784825374756
5,1,Wayne Newton,0.09358943522671938,0.06619343995312539,0.12398630124287761,0.015367284066234693
5,1,Mark Cuban,0.09224850281785739,0.07040257104897403,0.11378093583583258,0.011272149247513472
5,1,Cameron Mathison,0.0858039346363881,0.060295527682795766,0.10930695919846979,0.012483605836351283
5,1,Marie Osmond,0.08207104886812708,0.06261429111596081,0.10423061138506692,0.011061071986537645
5,1,Mel B,0.08173344947916802,0.0677495538133446,0.10295243736052785,0.009371527887478992
5,1,Sabrina Bryan,0.08144056073075842,0.058032389801570654,0.10139587173279388,0.011132327128667345
5,1,Josie Maran,0.07985529638264172,0.05638679356632933,0.10463183122098783,0.01181523602021293
5,1,Jane Seymour,0.078452284108346,0.05996278069262528,0.11431101114503035,0.01463348353582691
5,1,Albert Reed,0.0779872911810688,0.04792400749867216,0.10600810693548518,0.01607285476141258
5,1,Jennie Garth,0.07568513214407127,0.05388813740380826,0.10132581524108861,0.011577362003770499
5,1,Floyd Mayweather Jr. ,0.07474204863885432,0.057319115772848594,0.09022968906744473,0.009926037307386443
5,2,Mark Cuban,0.10142658014095657,0.07962305335221075,0.11928674503878753,0.01120409224918673
5,2,Mel B,0.0939554240101469,0.07084408535170958,0.11383649986840305,0.011068984595803136
5,2,Helio Castroneves,0.09373157223396174,0.07511805717784029,0.12138495307079933,0.012121949915331115
